pid,lat,lon,euclidean_distance
p1638257,45.07641044,-88.89799863,7.174501473653622
p696014,45.07703025,-69.12489981,8.286563973125611
p701188,45.07743603,-114.5362155,8.05705441773106
p1084020,45.07750292,-110.5576093,5.495752856803051
p532043,45.07795775,-84.33042994,6.99065384053888
p1351295,45.07812273,-119.3429347,6.09226978954415
p1331962,45.07832339,-118.6167389,10.005940240959285
p1553548,31.17451633,-98.74603478,3.0901929296185946
p1336654,45.07901901,-116.9849308,3.306382237648039
p1639865,45.07912157,-88.55808135,14.615616184835512
p706497,45.07936236,-114.3318593,5.367656654049681
p1629876,45.07941587,-88.60610141,6.1933693050287975
p403530,31.17508264,-84.08340912,7.249367146612978
p1431697,31.17530114,-90.65981175,8.425710331941245
p701189,45.08096318,-114.4509352,4.084966273199488
p703520,45.08105236,-114.2004987,6.310271400638574
p715759,45.08186838,-114.459733,4.846163299789301
p1339899,45.08193081,-119.3832985,7.819310903008832
p1077876,45.08194418,-113.4907837,10.327352264884844
p535307,45.08194864,-85.04687371,7.951295927164374
p1491877,27.43444087,-99.05059138,0.9198309915163589
p1074035,45.08233212,-108.4626924,3.6663263089700306
p1048636,45.08267993,-110.6487534,6.541287442275223
p703514,45.08292073,-114.5185396,9.095132416727813
p1354359,45.08317935,-121.8484055,8.087355068680353
p1601986,45.08320165,-89.06936188,6.3881185940351015
p685005,45.083273,-70.17990082,7.466751816141046
p1336396,45.08350041,-121.7818534,8.954517586968697
p543084,45.08369661,-84.07140522,7.768630799490558
p1548377,31.17680385,-93.83742959,7.523358106503964
p1339756,45.08388389,-121.8165318,5.581537510420247
p1359275,45.08410685,-119.4526776,2.9427861979903542
p1074939,45.08426292,-108.3908875,5.659743631838918
p542266,45.0843521,-84.03201798,14.818093030840112
p1637342,45.08511906,-88.6644978,6.112708020406553
p1647321,45.0853554,-91.72801616,3.610602942075975
p1356490,45.08541782,-117.5348718,5.646560761824
p1354743,45.0858459,-119.494067,8.265964766679396
p1498962,31.17724085,-95.14475775,10.044872684528327
p1087347,45.08640328,-108.5263506,3.344375647989997
p1637024,45.08691162,-90.6911949,8.716325947655868
p1077770,45.08694729,-108.7753111,4.645547269717576
p1338069,45.08758049,-118.8266733,5.553946263041332
p685210,45.08763846,-67.28884711,9.297038900014725
p1631426,45.08765183,-88.94930504,6.0501453521067186
p1065188,45.0878302,-113.3572381,3.492702957909478
p1603140,45.08783466,-91.58747867,5.644855533777731
p1346993,45.08855703,-117.6781159,6.255237180830155
p1324871,45.08876215,-118.2740257,7.499838094018352
p1349936,45.08934629,-122.2270099,4.510496651413026
p1633530,45.08954695,-91.35429444,7.558279818414627
p1324924,45.08976099,-123.9340162,17.970560156236342
p1629911,45.08976991,-88.47001411,5.2392611803153795
p1327252,45.0901846,-123.8748841,10.374423706215879
p1492626,31.17897098,-99.06102122,2.490422534931724
p555354,45.09063943,-84.31584868,6.188708726561427
p1646988,45.09070632,-92.1450848,4.495929208633982
p1638140,45.09071078,-90.531296,15.902770310257166
p1048635,45.09222687,-110.9797926,4.023544161387944
p1346052,45.09243199,-118.8639113,5.41254303255844
p1634735,45.09258806,-89.08698871,6.602483062127125
p1675062,45.09293587,-91.84260614,6.884028622523406
p1048575,45.09318558,-109.2826498,8.267642866017692
p1336955,45.09326138,-118.3394675,6.3152440415992706
p683684,45.0933907,-67.226986,7.237193221337
p1353147,45.0935646,-119.1016839,11.28687372339566
p545050,45.09363595,-84.43869691,5.949461731087916
p1637004,45.09392133,-88.80169542,6.901238631738092
p1637939,45.09397484,-88.6226313,11.166767931154665
p555429,45.09418887,-84.73828162,7.722290374399174
p1645510,45.09483099,-89.71196739,5.443146194587738
p1350065,45.09491571,-119.20291,4.075727442655526
p684404,45.09492017,-68.23368158,10.57151648162612
p686574,45.09566038,-69.07128804,8.57328423486689
p680635,45.09627127,-68.00227207,4.978886894561443
p558852,45.09628465,-84.85205112,7.003455549759448
p534251,45.09791222,-83.31116416,6.565040071783306
p553185,45.09901808,-84.54838634,7.320213454837367
p1346073,45.099299,-118.0192327,5.3795750399768805
p1638325,45.09952642,-88.7165043,6.648461315750624
p712012,45.09958885,-115.668515,5.00759196091134
p1079215,45.10016407,-109.4180459,5.200553070226596
p680109,45.1012298,-69.67180855,6.476532795743066
p685054,45.10166233,-68.72112375,7.625449091058357
p699165,45.10167125,-115.7940967,6.107610174531028
p1358050,45.10171584,-116.9477642,4.288256915912591
p555430,45.10208594,-86.00921014,7.562624971125397
p680711,45.10217958,-67.39723002,6.708957031569311
p1354734,45.10256307,-119.2362685,5.416116934568664
p1347703,45.10317396,-118.1651523,17.012748892295296
p1088513,45.10342367,-110.1752057,3.8898492609105877
p1353388,45.10402119,-121.642997,6.80341632042686
p715180,45.10423969,-115.5350051,4.236345604248625
p1331300,45.10445373,-116.9854793,4.292224899202454
p1339763,45.10497544,-121.5019021,7.39415688474387
p1080489,45.10498882,-111.1141274,5.737742662067776
p1324870,45.10508692,-118.577637,5.881669045222776
p940635,45.10510475,-71.41742622,5.5048128402216
p548671,45.10577362,-83.97698375,7.46265139471173
p1436877,31.18232422,-89.76658692,6.7513467791857025
p1339755,45.1068661,-121.9883856,4.843184102732414
p556227,45.10732985,-84.67115431,7.585602402586
p1431674,31.18254718,-90.76951455,6.0854892654478725
p1087132,45.10759293,-111.503563,7.107767593674348
p1348327,45.10775792,-119.3076454,5.932491931049928
p1646866,45.10776238,-89.43368827,6.313359768134895
p684171,45.10799871,-67.81209141,6.721661885754722
p1326130,45.10803438,-121.7804934,9.542730572575405
p1349020,45.10814586,-121.9514999,4.3589567168117735
p1077316,45.10820383,-110.42867,6.857069828866746
p1637354,45.1088504,-91.33784036,6.440350672612541
p700164,45.10887269,-113.9988537,5.090141392342648
p1076025,45.1089262,-111.3169942,12.871549423596546
p1660110,45.10905552,-88.68963375,7.437734938066207
p1348662,45.10909565,-117.5716281,4.57359916481934
p1326131,45.10952818,-121.9119031,4.680158348961896
p1080491,45.10961291,-111.440275,5.655085942647593
p1351302,45.10970655,-118.1319989,7.361516497572089
p1647561,45.10976897,-90.42688615,4.021128361741717
p1048546,45.10986707,-110.6181505,3.7061065588022286
p1521712,31.18415245,-98.84583392,4.40420101025043
p548933,45.11028623,-84.79541608,7.755881461529648
p1632191,45.11034866,-90.96461806,6.393558675263389
p1352067,45.11038433,-122.021374,3.7008565731467264
p936667,45.11116021,-71.11062669,7.257135373640509
p1086624,45.11117359,-111.8342277,8.491684987979365
p1517432,31.18468754,-93.84996858,7.241400876678143
p1346255,45.1129929,-122.1983825,4.128749900088477
p684948,45.11334963,-70.30610676,6.6989906090320845
p1347576,45.11345665,-122.0926349,5.438585422550753
p1347130,45.11357259,-118.2005799,4.3168106066663805
p567851,45.11388026,-83.49828588,17.867019835108472
p1086554,45.1142147,-110.5539306,3.8858238409710557
p1346199,45.11439752,-119.4495161,7.430563558583647
p1637481,45.11456697,-90.49694308,4.589150679101314
p1359273,45.11498612,-118.2681397,5.226218258255597
p379978,31.18562841,-83.76390115,8.905554548127917
p1349883,45.11699272,-122.2276342,5.269024136382224
p706271,45.11704623,-114.0153211,7.648013789386014
p683713,45.11721121,-67.70253575,10.842229279556042
p536311,45.11784441,-86.022418,6.511902233065983
p1078058,45.11849989,-110.4829595,4.293645441229557
p1635211,45.11888784,-88.33705709,14.387242760601188
p1636008,45.11950319,-89.9951649,6.7919488901688325
p1085935,45.11962359,-111.2661872,4.280365910577627
p1079928,45.11962805,-108.1998909,5.041678266465059
p1506720,31.18629282,-94.99535557,9.474281462886037
p1498953,31.18698844,-93.77296882,8.15736578838966
p534438,45.12000707,-84.38233388,5.437962548918355
p1602642,45.12031475,-87.09651288,7.516119069854951
p683370,45.12038163,-69.84446494,6.345375866253182
p686473,45.12068039,-68.17936081,7.479590135265757
p1354750,45.12100591,-118.4090339,3.1768869931606107
p391240,31.18713113,-84.06687477,10.678793244321206
p1087346,45.12175058,-108.3287723,5.377677667408858
p699202,45.12226337,-114.0823816,9.333896217969802
p536746,45.12243728,-84.22751835,6.065464923952093
p1339776,45.12269591,-119.1039715,3.270007819178223
p567094,45.12278063,-85.08886506,4.593536166596856
p1632225,45.12333802,-88.90564599,5.717572872179924
p1647920,45.12349409,-90.64323281,5.211005395602766
p541718,45.12359219,-84.46123321,11.424429259766484
p542812,45.12422092,-83.67027341,6.583405507313576
p1499001,31.18724707,-94.15627761,2.720566925947148
p1339901,45.12439483,-116.9105664,5.5811373435199325
p1490559,31.18743881,-94.44291754,4.6238838415033
p706270,45.12574593,-114.3805394,4.310069347966318
p1636524,45.12576823,-89.90773531,4.37930715031593
p1073958,45.12600456,-113.4751546,6.359591978399681
p622049,31.18753691,-91.60801729,4.411784165648507
p1345952,45.12606699,-117.0088851,12.565866614326708
p1637265,45.12607591,-88.62045972,14.353967859307293
p1602340,45.12614725,-90.35600874,5.574308276802738
p1635529,45.1265129,-89.50302729,4.720059840194211
p1641468,45.12659762,-88.57957422,7.503685459690371
p1350196,45.12659762,-116.9757139,4.415794512705397
p540435,45.12718176,-86.00648563,6.622745117605816
p1346201,45.12744039,-119.3790534,8.22311546407584
p1350148,45.12773469,-121.7866068,6.939675396751225
p1638837,45.12875583,-90.41008871,11.596301781668897
p1646574,45.12886284,-89.99295319,5.771458654789644
p1337071,45.1288673,-117.5251554,4.221827112993378
p1349049,45.12979034,-121.8547418,6.361121822501449
p542981,45.12998208,-85.61545368,4.989775384273698
p1324904,45.129991,-118.0877557,9.558590883992142
p706578,45.13042353,-115.9586776,7.233061809487012
p701179,45.13076688,-114.4639781,3.7190534794348897
p1358221,45.13090065,-122.1979812,3.5213105868768078
p1546727,31.18837076,-94.40612104,4.525704961484047
p1332091,45.13132873,-118.1205613,6.068674498603699
p1324309,45.13158736,-117.9930399,4.895950306371226
p1354203,45.13307669,-123.9389034,4.42992637946245
p715331,45.13333978,-114.5167248,6.207401276058019
p1354811,45.13382136,-117.608273,3.4162671449609148
p1075295,45.13387933,-113.417922,11.995363459770415
p1603541,45.13424498,-92.03804408,4.382118817621444
p1074941,45.13485588,-108.5858662,7.707202335493016
p696479,45.1357477,-67.89160164,6.668099611526951
p1327245,45.13597957,-117.6489177,4.348295865891267
p1353295,45.13622928,-118.2730537,4.246123129190013
p701178,45.13638089,-114.5146022,4.992152909363004
p1603002,45.13640764,-91.33562865,5.514051921279848
p1647008,45.13667519,-92.64291668,5.242599831300659
p1347532,45.13706759,-121.7479954,5.255701493231141
p1641314,45.13715231,-91.80506497,6.646473301043074
p680634,45.13729055,-68.12206136,12.940865567295852
p680709,45.13732176,-67.20385665,7.034679517303951
p1602527,45.13762498,-87.22936288,16.590125240100658
p1638766,45.13775875,-90.1746348,4.542724108075724
p686630,45.13787915,-68.82042793,9.628005455565493
p1358734,45.13789252,-118.2282085,6.0362765689443
p1352614,45.13811994,-119.4130674,5.3502669970896966
p1426560,31.1894677,-89.08023763,8.328379293794004
p1548949,31.1895881,-100.0110238,3.0602034846139974
p701176,45.1395201,-114.6632731,6.062222945307795
p940803,45.13966725,-71.37999652,5.3152317790392285
p1545297,31.18980659,-94.92995394,5.267559164209273
p1492807,27.44044282,-98.22321856,1.3453968867351034
p1075935,45.14032719,-111.4850533,4.687834486661352
p532928,45.14045205,-86.04342482,7.1855307219496245
p695786,45.14059028,-70.25241918,6.46997678992956
p1048418,45.14090688,-111.2844116,6.080824781274482
p704975,45.14101389,-115.2246516,3.4719047791641158
p1087669,45.14111645,-111.2050485,3.297254975001212
p940256,45.14119672,-71.23266337,3.446021193649856
p686475,45.14139292,-68.36428865,6.485163124513836
p534526,45.14194585,-84.85546234,8.139242223773454
p1048570,45.14233379,-109.4118656,10.177945499644858
p696012,45.14284213,-69.08503544,6.479374177619421
p696212,45.14290901,-67.76783929,9.374004480168203
p1088561,45.14293577,-112.0092073,7.319452836148264
p1644263,45.14373841,-88.32808538,11.643761441700759
p1638045,45.14389001,-88.24105711,15.765856030540723
p1639069,45.14414864,-87.77818904,6.598357680469921
p686669,45.14426012,-67.6454771,10.465338852929435
p1331180,45.14461685,-116.8996907,5.062442429143635
p1336799,45.14545962,-116.8326748,5.960320112157896
p1674992,45.14555772,-90.73369459,6.4066199277958855
p558485,45.14566028,-84.86673048,6.991120424973859
p560961,45.14603484,-86.05685564,7.316514967637973
p1071201,45.1463336,-109.4711538,9.22381833178487
p1354759,45.14640049,-118.3059351,3.911778097703036
p1602949,45.14659223,-89.59051486,4.699386580259152
p1354147,45.14673938,-119.066787,5.882657512095983
p1359070,45.14697125,-116.8733463,9.028719727272119
p683659,45.14737257,-67.58473968,15.621049386424424
p720936,45.14761782,-116.1877417,6.160558859510135
p1635914,45.14846951,-87.7485271,9.597432946479348
p1335995,45.14875044,-119.5699118,4.286615100820795
p685762,45.14928999,-70.87761636,6.819254778524349
p1087989,45.14944605,-106.1396123,12.685384370046073
p1077315,45.14996777,-110.2371828,4.272289429044321
p1048088,45.15009708,-111.9587347,4.704876323477112
p1339894,45.15068123,-116.9425605,5.134700371679331
p1048544,45.15099782,-110.7489271,5.770623738582431
p1636983,45.15117619,-91.20783527,6.129722882049843
p713272,45.15135009,-116.4417722,4.602321434430344
p558594,45.15139914,-85.62498278,8.204579152081504
p715209,45.15141698,-116.3024654,6.9721641929702525
p1348481,45.15190748,-119.4711071,5.228846715374764
p1348254,45.15218394,-123.02889,5.844071587860702
p859008,45.1527993,-92.87624806,6.147085832462994
p1630727,45.15291078,-89.96867784,5.878268436577454
p1325434,45.15293307,-123.6615651,12.05429981650545
p1088602,45.15307576,-110.6828476,4.303875423916402
p1084821,45.15372679,-110.490754,4.439419838694987
p1359533,45.15441349,-118.1326366,6.385730381073495
p680610,45.15448484,-68.78494686,13.576928538416643
p1075554,45.15530977,-111.2553472,6.256878339144087
p1353393,45.15563529,-121.8470231,5.641859899558219
p555360,45.15570663,-83.37993242,19.325430388716043
p1324249,45.15588946,-123.5921637,15.659335917657362
p1088316,45.15625064,-111.1982395,12.640579520802046
p1646041,45.15644238,-88.36612597,6.152681941463719
p552040,45.15670993,-84.38581198,3.0347748259485225
p1346406,45.15682587,-121.7808501,8.479554133994986
p543016,45.15720043,-84.82803886,7.357403258744454
p1070172,45.15781579,-105.4406571,10.45687304455776
p529685,45.1583598,-84.45680086,14.253831874221959
p551564,45.15867639,-84.73579344,7.414633103133741
p1636558,45.15867639,-88.80713553,7.529156000935316
p1337161,45.15892164,-121.993625,5.196769918216261
p1346317,45.15897515,-122.2617329,4.431373326020713
p683371,45.1595593,-69.89180722,15.977031853938884
p1675098,45.16047787,-88.86835006,6.302242294787424
p1349088,45.16071866,-117.6391345,4.506795885345704
p1341554,45.1611512,-118.1946849,4.531481809757777
p1602391,45.16175317,-89.89182969,6.133988857351561
p696482,45.16209207,-68.06929682,6.981994672153806
p685171,45.16218125,-70.29936014,4.815966802726526
p1331310,45.16227043,-117.1187618,3.2569930945418215
p562324,45.16235961,-84.48347075,6.568307913059327
p1329849,45.16259594,-122.2328558,11.01211899241793
p1653046,45.16285903,-90.58661561,4.309077244842529
p1331061,45.16322468,-118.1596587,2.400968893547119
p695263,45.16347885,-68.29537324,9.650677424302831
p684490,45.16423243,-67.93736985,9.874360850568477
p1332108,45.16424135,-118.2608803,7.448259859969079
p703789,45.16437513,-114.0718269,10.143467709637294
p685114,45.16473185,-69.32267878,14.998448299785075
p1353035,45.16495927,-123.7577034,9.640186313603673
p535588,45.16594027,-84.93901251,6.846902469163632
p560998,45.16637726,-85.60250891,5.958263330928888
p1637953,45.1664932,-91.76096892,5.4330128798486435
p936702,45.16671169,-71.36062619,6.088908631402808
p715114,45.16677412,-113.6661602,8.375325878021377
p561774,45.16856668,-84.52839173,9.555406699970153
p682067,45.16859789,-68.43557183,8.175809501789491
p685116,45.16879855,-69.48444158,13.358825792373564
p1638119,45.16929797,-90.50034984,5.711829982672062
p684322,45.1699713,-68.7207804,12.598348511479319
p1630592,45.17079623,-92.32505858,7.366094966125424
p686433,45.17107715,-69.3742349,4.035088838022356
p700633,45.17120201,-114.5016307,3.0348013142026096
p1086015,45.17168359,-108.3926043,7.310853401927361
p1336399,45.17251744,-118.4722729,7.132893143878263
p1633868,45.17298565,-88.94422613,7.487126367159117
p1331598,45.17300794,-117.465992,4.280511343021493
p1048417,45.17356533,-111.0987435,5.390259682459614
p1645071,45.17356533,-88.58219171,15.197210424517603
p1602142,45.17367681,-89.83241217,5.766100256363488
p1634960,45.17369019,-91.05099531,4.959597817677597
p1350194,45.17398003,-116.9394435,4.729075210451702
p1353455,45.17450174,-121.3914011,12.915137816635545
p1335610,45.17471132,-117.3914805,5.005984331826735
p1603280,45.17472916,-91.61940138,5.583127431053238
p548771,45.17509035,-84.51410031,12.444111023821733
p696211,45.17515723,-67.65225047,9.14457609996394
p1338888,45.17525979,-118.5417011,10.091919318160842
p681970,45.17567003,-68.88490207,6.113669293428947
p1074950,45.17612932,-113.2906057,8.54488754847396
p1087323,45.17614269,-111.0321558,3.747215551293601
p1359497,45.17624079,-119.2985889,9.850626569404573
p1631553,45.17668224,-90.0075612,16.727524066454844
p1086352,45.17672238,-113.4300909,8.259503141808029
p1351418,45.17699438,-121.7791735,7.5666047882794425
p1324899,45.1780824,-121.6464171,12.464418190385238
p1634697,45.1789653,-88.68151819,11.062951294468775
p1332306,45.17953161,-121.5708799,6.892531525852527
p700427,45.18045018,-114.7770828,6.972049586330342
p1337328,45.18155158,-123.7004753,8.555934754744031
p1359511,45.18193061,-118.6816322,9.474971594526675
p1357489,45.18214464,-121.6711562,10.452643423323297
p705921,45.18304538,-114.907837,6.268693592452968
p686065,45.18308997,-68.0126038,14.139460013987605
p561365,45.18333968,-84.65965875,6.905719937894266
p695396,45.18418691,-70.84088675,6.660596813057221
p565394,45.18430731,-84.41883608,15.939696570595876
p1358783,45.18434744,-123.661476,7.943255393733305
p1351273,45.18446783,-118.748211,9.220759982529069
p686493,45.18455256,-70.88600393,6.598895587887543
p542301,45.18529277,-84.57756224,6.9606560410981135
p1337178,45.185431,-117.6354245,6.5170931560249254
p1329589,45.18583232,-122.054795,8.267759245410865
p1337991,45.18592596,-123.7647086,6.7295242441254395
p1345001,45.18598839,-122.1696034,10.649904886976227
p1644217,45.18607757,-90.92033919,8.606656765437773
p1339667,45.18609987,-122.2364454,5.394863374053893
p1646059,45.18654578,-89.38594022,6.024246624832575
p1348405,45.18704965,-123.633067,8.725248015949294
p715163,45.18706303,-115.346287,7.960699251565498
p1603353,45.18745989,-89.41139277,6.047279149691887
p561308,45.18772298,-83.38864104,17.49686432859143
p557700,45.18788797,-87.68339747,4.6074856833188536
p1349556,45.18819564,-118.1780079,4.863166325620943
p1651448,45.18923907,-92.12538895,3.4859767772964623
p1630146,45.18929258,-91.22702724,5.751038554250228
p545029,45.18995253,-85.1299646,17.241843912275556
p1358782,45.19011306,-123.7368794,6.403265212826612
p680630,45.19105839,-67.8809979,8.312292049177932
p1635869,45.19120108,-90.54360312,5.982850930275592
p712736,45.19168712,-115.4090845,4.432807304245866
p859182,45.1917986,-94.32257532,5.594832629465939
p1083524,45.19187886,-106.5290702,9.13332311907542
p539834,45.19223113,-85.02189382,7.475729123490122
p940977,45.19269934,-71.30031239,5.377951520041028
p1351672,45.19283757,-116.793136,6.104698068628295
p940437,45.19285094,-71.36448331,4.820903576859922
p1637334,45.19308728,-88.9312546,5.341471136387116
p706419,45.193172,-115.5411988,6.7683207664714224
p1640004,45.19361791,-87.78485094,6.262960509863519
p1331063,45.19362237,-118.3302862,4.287373778446147
p1636756,45.1936848,-92.03122166,3.577868382432191
p1348123,45.19391221,-116.8319525,8.739620579309303
p1644471,45.19403261,-88.46365543,5.846528927082167
p1638159,45.19422435,-90.67054481,8.785113519004248
p1350833,45.19529453,-119.1288711,6.368287961039201
p106058,27.45748104,-80.75885944,7.384737811239958
p1602637,45.19543722,-89.13367995,5.242811534486968
p1349087,45.19620419,-118.5023718,6.336824569098343
p682885,45.19667685,-68.60218615,16.32326388849034
p1638457,45.19688643,-89.00100386,7.568050917218098
p65827,31.1905691,-87.68786995,8.24478151517152
p1348616,45.1982197,-121.3897379,3.9843901841170237
p680633,45.19825092,-68.0847476,14.202408202686373
p1336785,45.198514,-119.2759189,2.672946329270512
p1085934,45.19864332,-111.070125,6.730312948048222
p550134,45.1992453,-84.59755239,6.950907648762305
p721972,45.1993211,-116.3680855,6.932853414285235
p1083669,45.19953068,-109.7181434,5.856967544786935
p1506693,31.19101055,-93.70352278,8.878136426815376
p557852,45.20005685,-84.40689461,5.852276626955386
p1076416,45.20046263,-110.6239206,2.388928089159677
p680111,45.20071234,-69.99046929,6.585455357254114
p548934,45.20073464,-84.95037429999998,5.001926309790448
p1048631,45.20093975,-110.8150689,6.915527315938991
p1643097,45.20099326,-90.62675197,6.768092470159235
p568178,45.20117163,-84.91429571,15.95845836098285
p1358345,45.20234437,-121.3563749,9.066495587755812
p715210,45.20269664,-116.4890565,7.395467545462757
p1643924,45.20272339,-90.56089105,6.467034371327675
p613683,31.19167941,-92.82737631,4.718023057804127
p1075486,45.20336105,-111.1299483,7.255713991141269
p1337329,45.20337442,-123.8735285,5.199552488841353
p1048086,45.20352157,-111.4427676,5.278970663958842
p1083714,45.20352157,-110.740816,11.330340642079133
p82919,31.19194696,-87.33083864,8.140353310620936
p1632174,45.20567532,-88.05799317,6.799079617003024
p1326401,45.20604097,-123.6977998,8.243345013263001
p682075,45.20614352,-68.96666415,14.5651760929325
p1642670,45.20622825,-88.21139517,4.057851441663712
p1337440,45.20624163,-121.7768012,6.099345041577058
p717304,45.20634418,-113.9929052,7.279996943301073
p683712,45.20662957,-67.71853501,5.447040894907324
p1629995,45.20692387,-88.90236855,4.797439603935343
p556201,45.2071602,-84.841162,8.223286116039551
p1636037,45.20749463,-88.21959099,16.142773145914575
p1347320,45.20755706,-121.5994449,6.258428107885463
p1327241,45.20840875,-121.2339012,6.400970784994051
p1324192,45.20852914,-118.8500167,7.193677453070323
p686666,45.2087521,-67.59626646,12.514278042636553
p545030,45.20913558,-84.7156383,19.241531970334517
p1638527,45.2094388,-88.64954198,16.87149470494904
p684407,45.20944326,-68.53767187,10.951283286925975
p59839,31.19253556,-87.83880606,4.6923550905508025
p682773,45.21016117,-71.05469173,4.483124846618796
p1348162,45.21068735,-123.7994896,11.706147503994321
p1358342,45.21110205,-121.7066819,8.46471722126407
p1346190,45.21187347,-118.7757816,7.546941491084809
p684319,45.21192252,-68.65361742,10.194889744137091
p1077064,45.2121321,-113.6094404,4.460648315346259
p695978,45.21248883,-69.42249129,6.871174539941551
p621173,31.19302606,-93.53016631,2.9035635200591723
p564605,45.21296595,-83.87997601,5.482168051162458
p1633022,45.21305959,-89.19348542,6.718427259451177
p543170,45.21336727,-83.92075895,14.771830607308235
p1602141,45.21396033,-88.11751771,13.146646038980997
p1641048,45.21402276,-90.13425318,6.257096371606478
p695526,45.21483877,-68.3951813,8.868181766493668
p1353683,45.21554331,-117.2485663,5.929739684898473
p1078901,45.21560574,-107.2371665,9.06524980477184
p1633063,45.21596692,-88.68523708,6.115020263148714
p1076262,45.2164931,-111.3402752,15.156272353067605
p683372,45.21802703,-69.83323693,14.257298211221817
p405618,31.19329807,-83.13879315,9.435581443481203
p562630,45.21849078,-87.64708255,4.293635369514243
p537362,45.21888764,-84.52679091,19.146293000587207
p612807,31.19342292,-92.67174477,6.909417536567811
p684170,45.21902141,-67.90938899,10.118833999750485
p686067,45.21948961,-68.15841641,13.41567702561278
p683433,45.2204394,-70.12809944,14.217472328770345
p683638,45.22050629,-70.27233799,4.878661950022811
p1085200,45.22077384,-111.4021943,7.252063513458721
p1048731,45.22080505,-111.4677342,5.422455694471424
p1636548,45.22087639,-88.75748789,6.8710033879441745
p695979,45.22097004,-69.58482933,8.58437753063883
p537244,45.2226422,-87.52910811,3.554057729663253
p1640765,45.22271354,-89.9812971,5.613072402145082
p1647322,45.22345376,-90.11159649,5.545903030656702
p1077538,45.2239398,-113.3048392,13.208021943349618
p533919,45.22432328,-84.3614742,16.0360525549073
p1638717,45.22473352,-90.68682944,6.16685858321242
p1353522,45.22511254,-121.6802795,2.885377394182313
p709968,45.22524185,-114.5030844,6.134456618230484
p1638526,45.22645919,-88.44482019,5.111198297397296
p1346704,45.22661972,-121.706285,6.443739413983462
p1633927,45.22686497,-92.20338755,7.028506431343293
p715700,45.22727075,-115.1554063,6.415132617606675
p1635872,45.22733317,-90.74357596,7.101315884731153
p1325545,45.22760072,-121.7485617,9.176173101587706
p860460,45.22803325,-95.68700674,4.0581941001989845
p1639253,45.22815811,-90.04977997,7.25628997882187
p720933,45.22933085,-115.3427688,7.0711367640796405
p1415871,31.1949078,-89.10270258,6.15254117337032
p1639419,45.23030739,-88.937426,6.617177458469123
p1601952,45.23036982,-91.66331906,3.871622531920497
p706010,45.2310699,-115.0886446,9.387025011763066
p1603226,45.2320509,-88.23041769,15.634145107855163
p1340250,45.23230953,-123.9086885,6.590071470698807
p686646,45.2323675,-68.94394057,10.21662608097874
p1633866,45.2324656,-92.05696405,6.113948338545306
p1346143,45.23262613,-123.6591929,7.308224815109417
p720934,45.23306312,-115.0286786,5.05392122312611
p547577,45.23309433,-84.88511536,7.314063885928237
p1354124,45.23336634,-121.5736847,5.051697684747915
p711964,45.23351349,-115.278959,6.165298913282509
p1086627,45.23355808,-110.1804764,5.331756262053375
p1338855,45.23411547,-122.0923272,4.623855704439195
p1078900,45.23428937,-106.8443509,9.992140642789904
p558422,45.23487797,-83.42680649,20.93463144122243
p1359073,45.23539077,-123.7305162,5.012201885201046
p1326667,45.2361176,-123.5966897,11.702328483611293
p683424,45.23639853,-70.71721804,5.172621699690578
p1642753,45.23650554,-89.93202403,5.341516057411034
p1084137,45.2365323,-109.4785381,15.93199945240765
p1674558,45.23782098,-90.6027308,5.502706664374378
p610926,31.19587543,-93.17487852,9.527082908287124
p1359490,45.23845417,-116.7883514,4.43621886337923
p1346281,45.23860578,-123.7688154,4.637869947380958
p539947,45.23909182,-83.87070554,8.398416496910942
p686571,45.23954219,-69.77591072,5.732200087095556
p696481,45.2399881,-68.00134903,7.0232738123718965
p685691,45.24006837,-69.30778984,5.34415279141861
p1083161,45.24016201,-111.2036662,6.520398279928993
p1633883,45.24056778,-89.45271526,16.306065837130294
p1634059,45.24060792,-89.02767375,5.5090801610751
p686476,45.24075953,-68.47566807,10.420402361332101
p1084919,45.24094681,-111.5705253,6.490777595383336
p557827,45.24129016,-84.78484801,4.871996744892618
p1082959,45.24165135,-111.1300553,4.032094350786078
p531245,45.24183863,-87.58830268,5.010610086314879
p1603811,45.24186092,-91.71148627,3.397224159370515
p718706,45.24310947,-114.5417403,4.324971913202223
p100133,27.46703244,-81.82479417,3.7345086077397194
p1638349,45.24359551,-92.36581476,4.830350838707734
p1253152,45.24361335,-101.3287506,5.18058480734286
p1632915,45.24458543,-89.51761301,6.575260279694818
p703325,45.24485298,-116.3640233,6.440295603511781
p1048630,45.24545496,-110.6135309,3.3438449516868674
p1636533,45.24619517,-89.42789144,16.64534549128506
p1078680,45.24657865,-110.4255932,10.502748591151047
p1603359,45.246922,-88.66685667,13.757761743316344
p683490,45.24700227,-70.89851171,10.285748944409107
p680150,45.24770235,-68.89279914,9.124625453155472
p1498441,31.197231,-94.15995191,6.929357076799682
p1083713,45.24791638,-110.2353233,6.459645788052002
p1339145,45.24869673,-116.9321083,3.388527734133427
p551413,45.2490267,-84.22496328,17.685886188727558
p1602438,45.24936559,-89.91281868,5.5009213282314695
p940085,45.24938343,-71.33540105,4.385351453232142
p1543336,31.19736477,-94.4265348,8.966317709686395
p1073517,45.24969556,-111.0586607,9.298580770858354
p683362,45.24978029,-69.60051644,7.331614807961072
p1603232,45.2498338,-88.42854447,5.275099357295648
